5.433361e-05, 4.173950e-04, 1.562867e-04, 1.053273e-04, 1.932232e-04, 3.378615e-04, 1.489972e-04, 2.196663e-04, 7.135704e-05, 6.973257e-05, 
1.002392e-04, 6.025023e-05, 5.461102e-05, 1.745691e-04, 1.693378e-04, 1.901477e-04, 5.606721e-05, 1.356726e-04, 1.028126e-04, 1.099543e-04, 
9.574482e-05, 8.937380e-05, 1.945232e-04, 6.672203e-05, 1.052496e-04, 3.007486e-05, 1.942058e-04, 4.967513e-05, 2.331119e-04, 1.201905e-04, 
1.808215e-04, 1.528756e-04, 1.474305e-05, 3.044475e-04, 7.733972e-05, 1.005824e-04, 2.151930e-04, 2.817716e-04, 1.419450e-04, 2.099093e-04, 
2.491720e-04, 6.458834e-05, 1.445729e-04, 1.357541e-04, 7.470118e-05, 2.317160e-04, 1.768922e-04, 5.063129e-05, 4.572734e-05, 5.057439e-05, 
2.033870e-04, 1.473086e-04, 6.665658e-05, 1.652570e-04, 3.814978e-04, 4.725373e-05, 2.055655e-04, 4.897317e-05, 9.809542e-05, 3.199818e-05, 
9.641441e-05, 2.338157e-05, 2.101249e-04, 1.797916e-05, 3.504990e-04, 1.790726e-04, 1.423862e-04, 8.636037e-05, 7.692378e-05, 8.676445e-05, 
2.054923e-04, 1.295605e-04, 5.222663e-05, 2.237005e-04, 2.892196e-04, 2.263366e-04, 3.288290e-04, 2.758978e-04, 5.165901e-05, 1.617557e-04, 
1.883714e-04, 2.585436e-04, 1.837636e-04, 4.069455e-05, 1.124752e-04, 1.677689e-04, 2.891859e-04, 1.478239e-04, 1.329918e-04, 1.690072e-05, 
2.150467e-04, 1.062737e-04, 1.773996e-04, 1.399967e-04, 4.639114e-05, 1.542845e-04, 5.942914e-05, 7.210433e-05, 1.428465e-04, 2.392346e-05, 
3.870997e-05, 1.415816e-04, 3.012246e-04, 1.158849e-04, 1.368652e-05, 1.162082e-04, 1.886673e-04, 7.137941e-05, 1.454012e-04, 2.685984e-04, 
1.065927e-04, 2.360657e-05, 9.342912e-05, 1.851598e-04, 1.354617e-04, 2.250161e-04, 2.088221e-04, 3.667765e-05, 1.258890e-04, 1.095930e-04, 
1.074102e-04, 2.339989e-04, 1.937075e-04, 2.662066e-04, 1.336697e-04, 9.364940e-05, 2.039137e-04, 6.615648e-05, 1.213904e-04, 9.323069e-05, 
1.990129e-04, 7.081531e-05, 1.535065e-04, 8.579700e-05, 4.158241e-05, 8.100925e-05, 1.101865e-04, 1.414628e-04, 5.052211e-05, 1.346522e-04, 
4.454857e-05, 1.251961e-04, 1.764861e-04, 2.075671e-04, 3.480578e-05, 1.036181e-04, 1.058939e-04, 5.252840e-05, 1.552513e-04, 5.208909e-05, 
2.195615e-04, 3.400836e-05, 1.625227e-04, 6.390796e-05, 1.072392e-04, 5.702696e-05, 5.385682e-05, 1.176094e-04, 1.193385e-04, 3.006787e-04, 
1.762766e-04, 1.920421e-04, 1.654342e-04, 2.914943e-04, 1.293293e-04, 2.740113e-05, 7.894226e-05, 1.709842e-04, 1.384688e-04, 1.269220e-04, 
3.460266e-04, 6.255106e-05, 2.518194e-04, 2.395533e-04, 8.381415e-05, 5.471977e-05, 1.919739e-04, 7.412557e-05, 2.997347e-05, 3.025574e-04, 
1.359330e-04, 2.508718e-04, 2.040920e-04, 1.308996e-04, 2.730464e-05, 5.686569e-05, 1.218852e-04, 7.245022e-05, 1.823267e-04, 1.698310e-04, 
2.276877e-04, 4.711017e-05, 1.379868e-04, 8.239647e-05, 4.876324e-06, 1.046186e-04, 1.070468e-04, 2.583520e-04, 1.627101e-04, 4.767694e-05, 
2.706030e-04, 1.112119e-04, 3.153428e-04, 1.112443e-04, 1.366006e-04, 2.427772e-04, 6.867763e-05, 3.273627e-04, 3.032143e-05, 2.135024e-04, 
2.637406e-04, 1.476585e-04, 2.500135e-04, 8.319241e-05, 6.995303e-05, 1.396034e-04, 1.120159e-04, 2.363595e-04, 9.656747e-05, 2.155162e-04, 
4.601761e-05, 9.724325e-05, 1.281886e-04, 8.222142e-05, 4.425821e-05, 7.325582e-05, 1.830839e-04, 1.700556e-04, 2.860582e-05, 7.434029e-05, 
1.515615e-04, 1.494601e-04, 3.459030e-04, 8.661496e-06, 8.205652e-05, 1.578697e-04, 1.185293e-04, 2.490612e-05, 6.604442e-05, 2.300987e-04, 
1.169260e-04, 6.206173e-05, 1.366558e-05, 1.008412e-04, 2.936021e-04, 1.611139e-04, 3.714197e-05, 2.321801e-04, 7.965563e-05, 6.824974e-05, 
2.405397e-04, 9.923796e-05, 3.891943e-04, 1.004964e-04, 1.893126e-04, 1.653001e-04, 1.662368e-04, 7.288202e-05, 1.381865e-04, 1.248527e-04, 
1.592565e-04, 2.774582e-04, 1.124817e-04, 1.249444e-04, 2.262347e-04, 1.918064e-04, 4.570884e-06, 3.586295e-04, 2.402263e-04, 2.126916e-04, 
4.630352e-05, 1.390260e-04, 1.632804e-04, 1.368528e-04, 1.532054e-04, 7.646499e-05, 1.449334e-04, 1.069127e-04, 1.528326e-04, 1.079954e-04, 
2.358555e-04, 1.820062e-04, 6.851722e-05, 1.603743e-04, 3.056499e-04, 9.091333e-05, 3.127301e-04, 1.345822e-04, 1.365488e-04, 1.121142e-04, 
1.014910e-04, 9.450730e-05, 1.375677e-04, 1.407705e-04, 1.745913e-04, 2.096457e-04, 3.312663e-05, 1.422580e-04, 3.320116e-04, 2.685170e-06, 
2.704687e-05, 2.857973e-05, 6.229377e-05, 1.912411e-04, 1.397535e-04, 1.422178e-04, 6.641045e-05, 6.088618e-05, 3.033894e-04, 2.369851e-04, 
2.273362e-04, 4.385858e-05, 4.688695e-04, 6.214472e-05, 1.289515e-04, 1.060290e-04, 3.074692e-05, 2.238120e-04, 1.778275e-04, 1.213561e-04, 
2.183142e-04, 5.271608e-05, 3.643352e-05, 1.418332e-04, 6.601173e-06, 1.474088e-04, 1.835038e-04, 3.363491e-04, 1.686536e-04, 1.418978e-04, 
1.119455e-04, 8.430483e-05, 1.185134e-04, 9.950132e-05, 2.783551e-04, 8.771350e-05, 1.075654e-04, 2.228607e-04, 1.126060e-04, 9.323475e-06, 
9.805139e-05, 2.055533e-04, 3.382283e-05, 2.419202e-04, 1.490837e-04, 5.628763e-05, 2.142359e-04, 2.567409e-04, 1.075238e-04, 4.445467e-04, 
1.691698e-04, 1.826733e-04, 2.330354e-04, 1.127090e-04, 1.201845e-04, 1.254110e-04, 1.729756e-04, 1.445294e-05, 1.814472e-04, 1.663682e-04, 
1.411016e-04, 3.176451e-05, 8.125180e-05, 1.767032e-04, 2.428947e-04, 2.340348e-04, 3.600849e-05, 2.271594e-04, 7.046053e-05, 1.126327e-04, 
2.439451e-04, 4.807637e-05, 1.502471e-04, 5.909504e-05, 1.815691e-04, 9.577806e-05, 1.028651e-04, 7.542400e-05, 2.184814e-04, 2.006246e-04, 
2.707992e-04, 8.997711e-05, 3.688735e-04, 1.062496e-05, 1.346470e-04, 3.417731e-04, 1.853851e-04, 3.204425e-04, 5.410752e-05, 4.473431e-05, 
5.585720e-05, 1.424136e-04, 1.371844e-04, 1.860392e-04, 3.194062e-04, 3.441850e-05, 1.894103e-04, 8.850844e-05, 1.153348e-04, 2.981118e-04, 
2.783269e-04, 2.444446e-04, 2.183034e-04, 4.909758e-05, 3.565053e-05, 2.338913e-04, 1.313901e-04, 2.228889e-04, 8.030336e-05, 2.694084e-04, 
1.712257e-04, 7.161626e-05, 1.386796e-04, 3.127514e-05, 4.008301e-05, 7.858054e-05, 1.544276e-04, 1.134030e-04, 1.459420e-04, 6.884250e-05, 
9.463550e-05, 5.215817e-05, 6.845619e-05, 3.290302e-04, 2.692886e-04, 1.015446e-04, 2.589913e-05, 7.265540e-05, 3.201352e-05, 3.894718e-06, 
6.731029e-05, 7.776141e-05, 9.472225e-05, 7.388146e-05, 2.371516e-04, 1.230704e-04, 5.430963e-05, 1.697018e-04, 1.903689e-04, 7.224033e-05, 
6.979297e-05, 1.832509e-04, 8.616310e-05, 1.749630e-04, 1.556967e-04, 1.034740e-04, 9.168039e-05, 5.559878e-05, 1.846565e-04, 8.403439e-05, 
2.513957e-04, 2.160103e-04, 1.836888e-04, 2.999659e-04, 9.126932e-05, 9.643323e-05, 1.880651e-04, 1.874332e-04, 1.230730e-04, 1.005492e-04, 
1.417860e-04, 3.449332e-04, 8.426870e-05, 5.460592e-05, 1.232227e-04, 2.788920e-05, 3.446728e-04, 2.009988e-04, 1.058956e-04, 7.017913e-05, 
2.126970e-04, 1.936101e-04, 3.086941e-05, 1.876638e-04, 9.941477e-05, 1.027486e-04, 3.694862e-05, 9.689624e-05, 1.558712e-04, 1.369284e-04, 
4.644935e-04, 7.368023e-05, 5.392244e-05, 1.891384e-04, 1.791277e-04, 9.867464e-05, 7.966749e-05, 1.410147e-04, 1.196511e-04, 4.357064e-05, 
8.183954e-05, 8.191794e-05, 1.857478e-04, 2.239193e-04, 1.299256e-04, 6.173671e-05, 1.653021e-04, 4.597620e-05, 4.245583e-05, 1.350819e-04, 
8.823425e-05, 4.561496e-05, 3.240136e-04, 1.609508e-04, 4.982942e-05, 2.234730e-04, 1.081895e-04, 1.460012e-04, 8.608985e-05, 2.380052e-05, 
1.822250e-04, 6.650172e-05, 2.134225e-05, 6.161059e-05, 5.664924e-05, 6.203838e-05, 8.506995e-05, 3.740959e-05, 2.130003e-04, 2.060362e-04, 
1.533051e-04, 2.065869e-05, 2.022399e-04, 3.425000e-04, 4.959715e-05, 5.511370e-05, 1.155032e-04, 3.586253e-04, 9.199499e-05, 5.210008e-04, 
2.146134e-04, 7.920503e-05, 2.943113e-05, 1.211664e-04, 7.108999e-05, 1.099024e-04, 1.552684e-04, 1.178990e-04, 9.004115e-05, 9.421598e-05, 
1.730197e-04, 8.980409e-05, 1.800595e-04, 1.741643e-05, 1.263203e-04, 4.177604e-05, 1.130220e-04, 1.589549e-04, 1.391876e-04, 3.328353e-04, 
1.039407e-04, 1.218424e-04, 7.189654e-05, 1.148152e-04, 1.493647e-05, 2.489395e-04, 1.190843e-04, 1.273168e-04, 4.251323e-05, 9.518484e-05, 
1.413236e-04, 2.672129e-04, 1.595343e-04, 1.329912e-04, 9.434100e-05, 1.925022e-05, 1.209523e-04, 4.957379e-05, 1.175482e-04, 1.704297e-04, 
1.980166e-04, 3.155504e-04, 1.622772e-05, 1.911689e-04, 9.270171e-05, 6.908085e-05, 8.447952e-05, 2.143655e-04, 2.256382e-04, 1.642653e-04, 
1.565239e-04, 2.037546e-04, 5.163829e-05, 1.303872e-04, 1.350745e-04, 1.431403e-04, 1.341647e-04, 1.990600e-04, 1.177534e-04, 2.235835e-04, 
3.576341e-04, 8.329609e-05, 5.287489e-05, 1.543089e-04, 1.849552e-04, 2.514379e-04, 1.113319e-04, 6.053904e-05, 3.797962e-05, 4.406103e-05, 
1.914381e-04, 9.297298e-05, 1.016378e-04, 2.472407e-04, 7.386440e-05, 2.252894e-04, 5.102349e-05, 1.570693e-04, 9.851935e-05, 2.164646e-05, 
3.226111e-04, 1.291240e-05, 7.082538e-05, 1.274105e-05, 5.150055e-05, 1.344735e-04, 1.690475e-04, 2.391979e-04, 1.563570e-04, 5.871951e-05, 
1.627121e-04, 1.601713e-05, 6.757875e-05, 1.350083e-04, 2.563667e-06, 2.806763e-04, 1.122163e-04, 2.425168e-04, 7.973981e-05, 6.108935e-05, 
1.550836e-04, 2.687386e-04, 1.444359e-04, 1.869850e-04, 5.476077e-05, 2.189837e-05, 1.365613e-04, 3.594194e-05, 1.034304e-04, 2.188209e-04, 
1.997489e-04, 2.176485e-04, 1.850797e-04, 2.275060e-04, 2.640916e-04, 5.018626e-05, 1.821276e-04, 5.970591e-05, 6.649884e-06, 9.467438e-05, 
7.164829e-05, 6.520598e-05, 7.763119e-05, 1.117198e-04, 2.186469e-04, 1.239639e-04, 2.176772e-04, 1.186540e-04, 1.260573e-04, 1.749170e-04, 
1.070862e-04, 7.738955e-05, 1.402270e-04, 3.022226e-04, 2.173140e-04, 8.388214e-05, 1.346465e-04, 2.243310e-04, 2.537780e-04, 1.147752e-04, 
1.100819e-04, 1.274551e-04, 1.231260e-04, 1.292118e-04, 4.014495e-05, 1.497011e-04, 5.626213e-05, 3.637887e-05, 7.307481e-05, 1.395120e-04, 
1.127063e-04, 1.132859e-04, 2.277032e-04, 1.318331e-04, 2.682955e-04, 3.764164e-05, 9.968905e-05, 1.229329e-04, 2.357181e-04, 1.488787e-04, 
1.418557e-04, 9.412331e-05, 4.652278e-05, 1.592413e-04, 1.990723e-04, 2.286791e-04, 1.508213e-04, 1.621960e-04, 1.377641e-04, 8.621871e-05, 
3.257649e-04, 9.476349e-05, 1.362754e-04, 2.108975e-04, 1.603422e-04, 3.754763e-05, 2.410651e-04, 1.102600e-04, 1.763410e-04, 1.272196e-04, 
6.744228e-05, 5.720447e-05, 3.139089e-04, 1.596968e-04, 4.682025e-05, 1.280199e-04, 3.236549e-04, 4.952204e-05, 3.233433e-04, 2.138970e-04, 
3.450534e-04, 1.503898e-04, 4.567112e-04, 1.282765e-04, 6.729309e-05, 1.164135e-04, 1.574427e-04, 3.760179e-05, 3.011243e-04, 1.006118e-04, 
2.982158e-04, 1.036000e-04, 1.313210e-04, 1.321634e-04, 1.891270e-04, 1.927046e-04, 1.446846e-05, 7.457816e-05, 2.347870e-04, 1.626435e-04, 
9.932491e-05, 1.531598e-04, 1.634624e-04, 2.029380e-04, 3.419178e-04, 3.108391e-05, 2.544655e-05, 7.391184e-05, 1.365345e-04, 5.380948e-05, 
9.092039e-05, 1.819850e-04, 1.436093e-04, 7.211771e-05, 8.949931e-05, 8.192919e-05, 2.393861e-05, 4.064985e-05, 1.019805e-04, 1.129537e-04, 
4.028950e-05, 6.991063e-05, 6.984868e-07, 6.077188e-05, 1.024264e-04, 4.884292e-05, 1.326428e-04, 3.549107e-04, 2.545876e-04, 1.279280e-04, 
9.337312e-05, 7.247464e-05, 2.044107e-04, 2.483844e-04, 2.168815e-04, 1.336875e-04, 7.266853e-05, 2.415959e-04, 3.283622e-04, 2.958157e-05, 
1.314063e-04, 1.807172e-04, 2.615267e-04, 1.476823e-04, 3.208689e-05, 6.709875e-05, 7.122116e-05, 3.550777e-04, 2.262727e-04, 1.081018e-04, 
7.517885e-05, 1.178203e-04, 6.983836e-05, 1.449466e-05, 1.170903e-04, 1.349456e-04, 2.232142e-04, 1.685314e-04, 1.354701e-04, 1.529343e-04, 
1.418506e-04, 4.657177e-05, 2.859550e-05, 1.789526e-04, 8.239095e-05, 9.921556e-05, 9.949062e-05, 1.553202e-04, 4.753178e-05, 6.849169e-05, 
4.521695e-04, 2.044059e-04, 1.128718e-04, 1.021687e-04, 4.238798e-04, 2.933268e-04, 1.373473e-04, 1.072444e-04, 3.486712e-04, 4.372434e-05, 
3.115147e-05, 1.478121e-04, 9.049413e-05, 1.627888e-04, 9.230725e-05, 2.223301e-04, 2.206696e-04, 2.969467e-05, 6.811635e-05, 1.360882e-05, 
1.054339e-04, 8.261410e-05, 4.019188e-04, 1.562215e-04, 2.032840e-04, 1.303534e-04, 5.366582e-05, 1.589964e-04, 2.627739e-05, 4.634022e-05, 
1.715665e-04, 1.452842e-05, 5.136707e-05, 5.056440e-05, 1.227304e-04, 1.297473e-04, 1.128645e-04, 1.598829e-04, 4.172151e-04, 1.224327e-04, 
2.534709e-04, 1.467634e-04, 1.287183e-04, 6.446178e-05, 1.967547e-04, 2.322784e-04, 1.049828e-04, 9.537935e-05, 2.346747e-05, 3.981764e-04, 
9.801766e-05, 9.899809e-05, 9.806853e-06, 1.735808e-04, 6.944300e-05, 1.737459e-04, 1.569867e-04, 1.064479e-05, 1.201062e-04, 1.870055e-04, 
1.099197e-04, 4.629887e-05, 7.106275e-05, 5.187135e-05, 1.357307e-04, 7.659380e-05, 3.972871e-05, 9.652574e-05, 2.161544e-04, 3.063359e-04, 
2.067271e-04, 9.309537e-05, 1.579504e-04, 1.492257e-04, 5.417019e-05, 2.071319e-04, 1.420557e-04, 1.876896e-04, 2.182984e-04, 3.045628e-04, 
8.318347e-05, 1.946185e-05, 2.290326e-04, 4.431692e-05, 3.417134e-04, 4.081438e-04, 2.236701e-04, 3.454103e-05, 3.550706e-04, 1.895205e-04, 
6.420936e-05, 1.016554e-04, 4.946663e-04, 4.552196e-04, 1.698634e-04, 2.890530e-04, 1.003918e-04, 1.221314e-04, 2.760231e-04, 3.146121e-04, 
1.176896e-04, 8.718287e-05, 2.566564e-04, 1.357368e-04, 3.542396e-04, 9.311679e-05, 1.668715e-04, 6.533734e-06, 8.075006e-05, 1.626433e-04, 
3.323116e-05, 2.193823e-04, 5.748279e-05, 2.093955e-04, 1.132449e-04, 2.543483e-04, 2.422236e-04, 1.189873e-04, 7.403775e-05, 1.506356e-04, 
2.257051e-04, 2.196942e-04, 4.350110e-05, 7.001892e-05, 1.454091e-04, 2.127253e-04, 6.676780e-06, 1.283788e-04, 6.867287e-05, 1.246193e-04, 
4.972889e-05, 1.297920e-04, 8.199273e-05, 2.657688e-04, 2.463322e-04, 9.025345e-05, 8.559181e-05, 2.049285e-05, 6.750150e-05, 1.037542e-04, 
1.398095e-04, 6.317856e-05, 2.466539e-05, 3.719197e-05, 1.826669e-04, 2.728089e-04, 7.805542e-05, 2.582512e-04, 1.945916e-04, 3.027807e-04, 
1.805722e-04, 1.670445e-04, 2.313566e-04, 7.708780e-06, 1.999209e-04, 6.744929e-05, 1.070010e-04, 4.587495e-05, 2.165250e-04, 2.733760e-04, 
8.083129e-05, 5.408009e-05, 9.560981e-05, 4.074416e-05, 3.780681e-05, 1.816930e-04, 4.618600e-05, 8.609284e-05, 2.254223e-04, 3.361485e-04, 
1.396070e-04, 1.021848e-04, 1.379198e-04, 1.147083e-04, 1.323212e-04, 5.287457e-05, 8.016277e-05, 1.588272e-04, 3.475187e-04, 1.937669e-04, 
1.390443e-04, 9.755423e-05, 1.033671e-04, 1.290306e-04, 3.434837e-05, 2.119914e-04, 2.150085e-04, 6.382528e-05, 2.042265e-04, 5.412383e-05, 
2.898778e-04, 2.942329e-05, 1.251362e-04, 7.747591e-05, 2.235740e-05, 4.067635e-05, 9.731546e-05, 2.667291e-04, 3.689880e-05, 7.562436e-05, 
1.075351e-04, 7.470631e-05, 1.213847e-04, 1.300125e-04, 3.692018e-04, 1.398594e-04, 1.757144e-05, 2.811530e-04, 1.365816e-04, 3.266719e-05, 
1.638504e-04, 9.568489e-05, 1.345811e-04, 2.984186e-04, 2.199793e-04, 1.370553e-04, 2.760378e-04, 3.619119e-05, 2.350387e-04, 9.646969e-05, 
1.317630e-04, 5.517592e-05, 2.016608e-04, 1.779864e-05, 2.535127e-04, 1.281231e-04, 1.167871e-04, 6.224670e-05, 1.788176e-04, 6.919864e-05, 
9.628267e-05, 3.588939e-05, 1.938333e-04, 1.022059e-04, 3.054670e-04, 4.399133e-05, 5.578117e-05, 1.197375e-04, 4.935197e-05, 6.209018e-05, 
1.680094e-05, 2.046390e-04, 3.826533e-04, 3.716192e-04, 9.479492e-05, 9.412997e-05, 1.164674e-04, 3.365971e-05, 1.240314e-04, 2.514333e-04, 
1.055980e-04, 4.056932e-04, 4.946828e-05, 1.150182e-04, 2.285635e-04, 1.402597e-04, 3.635913e-05, 2.457812e-04, 1.356096e-04, 2.635621e-04, 
1.163228e-04, 7.743439e-05, 1.402894e-05, 6.788347e-05, 1.036386e-04, 8.791789e-05, 2.150133e-04, 2.110050e-04, 1.879340e-04, 3.077442e-05, 
1.485605e-04, 8.036955e-05, 2.449351e-04, 1.030229e-04, 2.347276e-04, 8.172903e-05, 5.892877e-05, 1.070287e-04, 3.247330e-05, 1.030396e-04, 
2.003478e-04, 9.898702e-05, 1.370354e-04, 1.894430e-04, 2.184788e-05, 1.121443e-04, 2.210322e-04, 4.174863e-05, 1.382954e-04, 3.723516e-04, 
4.464580e-05, 1.943991e-04, 1.246584e-04, 7.782190e-05, 2.210017e-04, 3.194806e-05, 1.039565e-04, 3.936697e-05, 1.462740e-04, 2.297958e-04, 
1.105578e-04, 1.336337e-04, 1.375998e-04, 2.125700e-04, 1.300905e-04, 1.498099e-04, 2.483183e-04, 8.707878e-05, 1.587735e-04, 2.431107e-04, 
1.151925e-04, 2.215113e-04, 1.093504e-05, 4.304087e-04, 2.651347e-04, 3.099910e-05, 4.862939e-05, 7.336689e-05, 1.494611e-04, 1.328428e-04, 
1.721266e-04, 1.463221e-04, 1.891059e-04, 1.447104e-04, 2.568678e-04, 9.697298e-05, 2.772283e-04, 8.868779e-05, 6.246949e-05, 8.705529e-05, 
1.745150e-04, 1.650711e-04, 1.505842e-04, 4.293965e-05, 2.234283e-04, 1.582468e-04, 8.077468e-05, 1.128835e-04, 1.444323e-04, 7.513401e-05, 
9.284371e-05, 3.528247e-04, 2.372454e-04, 1.394385e-04, 1.323261e-04, 4.319906e-04, 1.668580e-04, 3.349032e-04, 8.550884e-05, 8.843021e-05, 
2.082898e-04, 3.548015e-04, 7.212082e-05, 6.120722e-05, 1.137054e-04, 1.286919e-04, 3.587122e-05, 8.609081e-05, 4.226712e-05, 2.815419e-04, 
1.433182e-04, 1.441417e-04, 3.039881e-05, 9.171013e-05, 1.640088e-04, 4.404812e-04, 1.128039e-04, 3.134694e-04, 2.317627e-04, 2.331576e-04, 
1.624274e-04, 1.718698e-04, 1.087756e-04, 3.322882e-05, 3.537602e-05, 8.770036e-05, 5.314875e-05, 4.096575e-05, 2.446458e-05, 4.005712e-05, 
2.044121e-04, 8.742397e-05, 1.573028e-04, 1.361109e-04, 1.439528e-04, 2.442804e-05, 2.763334e-05, 4.817399e-05, 1.129343e-04, 8.871088e-05, 
8.771852e-05, 4.078457e-04, 2.307452e-04, 1.262280e-04, 4.899880e-05, 5.525304e-05, 1.012218e-04, 3.194030e-05, 2.728332e-04, 2.144576e-05, 
1.746864e-04, 4.298705e-04, 1.323798e-04, 6.257161e-05, 1.025926e-04, 3.291158e-04, 6.131773e-05, 1.218847e-06, 1.005346e-04, 2.026813e-04, 
7.829339e-05, 1.597560e-06, 2.729894e-04, 1.802822e-04, 6.999363e-05, 1.975295e-04, 8.133746e-05, 3.780344e-05, 1.921639e-04, 1.476648e-04, 
1.611965e-04, 8.388810e-05, 2.358452e-04, 9.878599e-05, 1.137674e-04, 1.554853e-04, 2.326010e-04, 9.943889e-05, 2.278492e-05, 5.474912e-05, 
6.573112e-05, 1.326523e-04, 7.262019e-05, 2.039855e-04, 2.582311e-04, 2.062527e-04, 2.339693e-04, 4.096119e-04, 9.657377e-05, 1.129951e-04, 
2.304571e-04, 1.779919e-04, 3.596886e-04, 6.478322e-05, 1.909220e-04, 2.995466e-05, 8.083775e-05, 9.118544e-05, 2.896753e-04, 7.755835e-05, 
1.439926e-04, 8.636600e-05, 1.146533e-04, 2.067297e-04, 6.349442e-05, 1.613611e-05, 2.058515e-04, 6.202311e-05, 1.787372e-04, 8.330745e-05, 
4.217549e-04, 9.848318e-05, 9.592300e-05, 1.156603e-04, 8.721878e-05, 1.608645e-04, 1.074510e-04, 1.012820e-04, 8.391367e-05, 9.797755e-05, 
4.637995e-05, 4.241365e-05, 1.612097e-04, 3.167180e-04, 2.629722e-05, 2.071106e-04, 1.752381e-04, 9.963714e-05, 2.130683e-04, 4.899488e-05, 
4.390247e-05, 1.738904e-04, 1.765564e-04, 4.256358e-05, 1.194572e-04, 1.274081e-04, 1.215267e-04, 3.304724e-04, 2.464138e-05, 2.023132e-04, 
2.635644e-04, 2.336871e-04, 1.958075e-04, 1.878365e-04, 1.336010e-04, 2.684445e-05, 8.757694e-05, 1.196915e-04, 1.810502e-04, 4.607011e-04, 
1.291976e-04, 7.516036e-05, 2.076267e-04, 1.829749e-04, 5.201624e-05, 1.722380e-04, 2.181914e-04, 3.415793e-04, 4.437229e-05, 1.601122e-04, 
3.804093e-05, 1.695736e-04, 1.268291e-04, 1.309320e-04, 3.217993e-04, 1.340622e-04, 2.248748e-04, 1.040037e-04, 2.892037e-05, 1.480515e-04, 
1.739649e-04, 2.116373e-04, 1.420290e-04, 1.470086e-04, 9.563375e-05, 2.680068e-04, 8.318769e-05, 8.330262e-05, 1.287100e-04, 1.757386e-04, 
2.362359e-04, 9.462244e-05, 3.554338e-04, 1.714307e-04, 6.081918e-05, 1.568256e-04, 1.584857e-04, 1.602937e-04, 7.328789e-05, 5.459949e-05, 
2.026718e-04, 2.196773e-04, 9.499157e-05, 2.584256e-04, 1.981858e-04, 1.074571e-04, 2.144123e-04, 1.105007e-04, 5.292441e-05, 1.299880e-04, 
1.647410e-05, 2.904826e-05, 9.339774e-05, 1.912682e-05, 1.055878e-04, 2.062910e-04, 1.624823e-04, 1.740182e-04, 1.638163e-04, 1.031031e-05, 
